# MIST version number  = 1.2     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   288   79
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25                              26                              27                              28                              29                              30                              31                              32                              33                              34                              35                              36                              37                              38                              39                              40                              41                              42                              43                              44                              45                              46                              47                              48                              49                              50                              51                              52                              53                              54                              55                              56                              57                              58                              59                              60                              61                              62                              63                              64                              65                              66                              67                              68                              69                              70                              71                              72                              73                              74                              75                              76                              77                              78                              79
 EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                     o_core_mass                           log_L                  log_L_div_Ledd                          log_LH                         log_LHe                          log_LZ                        log_Teff                   log_abs_Lgrav                           log_R                           log_g                      log_surf_z                  surf_avg_omega                  surf_avg_v_rot        surf_num_c12_div_num_o16                 v_wind_Km_per_s             surf_avg_omega_crit   surf_avg_omega_div_omega_crit                 surf_avg_v_crit           surf_avg_v_div_v_crit          surf_avg_Lrad_div_Ledd               v_div_csound_surf                      surface_h1                     surface_he3                     surface_he4                     surface_li7                     surface_be9                     surface_b11                     surface_c12                     surface_c13                     surface_n14                     surface_o16                     surface_f19                    surface_ne20                    surface_na23                    surface_mg24                    surface_si28                     surface_s32                    surface_ca40                    surface_ti48                    surface_fe56                    log_center_T                  log_center_Rho               center_degeneracy                    center_omega                    center_gamma                  mass_conv_core                       center_h1                      center_he4                      center_c12                      center_n14                      center_o16                     center_ne20                     center_mg24                     center_si28                              pp                             cno                        tri_alfa                          burn_c                          burn_n                          burn_o                         c12_c12                        delta_nu                        delta_Pg                          nu_max                 acoustic_cutoff         max_conv_vel_div_csound             max_gradT_div_grada              gradT_excess_alpha                  min_Pgas_div_P              max_L_rad_div_Ledd                       e_thermal                           phase
  226         6.0000000000000000E+000         6.1083903964672057E+000         6.1083522656769951E+000        -2.5348060887027653E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.0282304120085652E+000        -1.0080581221916487E+000         3.0289404144672867E+000        -3.1883666495010246E+001        -9.9137411992998414E-002         4.2875516424568509E+000         4.0950053764688432E-001         4.6168907327269393E-001         4.3004079085977249E+000        -1.8451205598067015E+000         1.2049330060286417E-004         2.4159811328569057E+002         5.4489719668974490E-001         4.0724750780830168E-002         3.0052948373495363E-004         4.0083533089626699E-001         6.0286274245477648E+002         4.0083533089626705E-001         1.0014001002057313E-001         1.7877459877429373E-009         7.1541295130413951E-001         6.6321202266182242E-005         2.7023575355924362E-001         9.3512748208394709E-009         1.6896939987779684E-010         0.0000000000000000E+000         2.4964074244261656E-003         3.0303232247778458E-005         7.3725142627891567E-004         6.1085710346633244E-003         5.3914395937352635E-007         1.2391212027252931E-003         3.1226413537869423E-005         5.8953760990719669E-004         6.5262008509666520E-004         3.1308019269341600E-004         6.8532074206650739E-005         3.3344462148319777E-006         1.5845581632059750E-003         7.4717140285089219E+000         1.2725140659005918E+000        -4.4025021999473211E+000         1.1758649347026263E-004         2.2547564835345847E-002         1.5810481781435763E+000         7.1227464022030074E-001         2.7308425826702754E-001         1.9623002586547768E-005         4.1033896360796593E-003         5.5766332802791359E-003         1.2389785010948327E-003         5.8956953883231185E-004         6.5265533871997636E-004         1.5615697870249354E+000         3.0138052900136687E+000        -3.1883666495010246E+001        -1.4796192337231624E+001        -1.6578557368151987E+001        -1.8289042460540081E+001        -9.8999999999999972E+001         6.0580414642879603E+001         0.0000000000000000E+000         1.2322971630041191E+003         7.2489698581415014E+003         5.7194819474191125E-002         1.4836792892390174E+000         0.0000000000000000E+000         8.8435617666896238E-001         1.1732170455114645E-001         7.4511219721277943E+049         0.0000000000000000E+000
  227         6.0000000000000000E+000         6.1471472562671989E+000         6.1471085850069302E+000        -2.5762040717662767E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.0381738793208433E+000        -1.0045390868778687E+000         3.0389071407095107E+000        -3.1855630851663349E+001        -1.0795059230514102E-001         4.2893028075269264E+000         4.2235156562283499E-001         4.6315847678868227E-001         4.3003244085149204E+000        -1.8451205870663037E+000         1.1956913908440342E-004         2.4059994545244916E+002         5.4489719668974534E-001         4.0940421249806194E-002         2.9986220420029396E-004         3.9868500562958159E-001         6.0356218885308624E+002         3.9868500562958165E-001         1.0091444738561454E-001         1.7585468112236683E-009         7.1541299451627827E-001         6.6321198439913282E-005         2.7023571127727736E-001         9.3385410721628274E-009         1.6896938442817011E-010         0.0000000000000000E+000         2.4964071961684035E-003         3.0303229477016105E-005         7.3725135886870035E-004         6.1085704761291888E-003         5.3914395357160318E-007         1.2391211893906617E-003         3.1226413201830698E-005         5.8953760356296936E-004         6.5262007807358440E-004         3.1308018932424680E-004         6.8532073469152298E-005         3.3344461789487966E-006         1.5845581461539715E-003         7.4723172452036692E+000         1.2688296264011525E+000        -4.4134095856404087E+000         1.1717904812513511E-004         2.2451076305142370E-002         1.5955077452876307E+000         7.1219985429889932E-001         2.7316105675962737E-001         1.9727001545526977E-005         4.1171527479170657E-003         5.5612180990406747E-003         1.2389713077077735E-003         5.8956954401251892E-004         6.5265534010259044E-004         1.5624901820478954E+000         3.0241147928528767E+000        -3.1855630851663349E+001        -1.4784051983860010E+001        -1.6533755888987436E+001        -1.8250135699878967E+001        -9.8999999999999972E+001         6.0491310802269346E+001         0.0000000000000000E+000         1.2295611938524009E+003         7.2418339861116910E+003         5.7177419639787286E-002         1.4838320528079554E+000         0.0000000000000000E+000         8.8337740739403547E-001         1.1829303705735747E-001         7.5178482269656344E+049         0.0000000000000000E+000
  228         6.0000000000000000E+000         6.1854945267420103E+000         6.1854553173487128E+000        -2.6172191721597693E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.0480089794354766E+000        -1.0010546771318898E+000         3.0487666574740402E+000        -3.1827989846262298E+001        -1.1765466754224578E-001         4.2910327250316769E+000         4.3491273546178782E-001         4.6461619183649777E-001         4.3002341105884945E+000        -1.8451206027858327E+000         1.1866420417001294E-004         2.3963059311754384E+002         5.4489719668974623E-001         4.1154265871778159E-002         2.9919867897558239E-004         3.9658973389342256E-001         6.0425142196067145E+002         3.9658973389342256E-001         1.0168020829719839E-001         1.7252891960856152E-009         7.1541302689279795E-001         6.6321193786265088E-005         2.7023567946265076E-001         9.3308561738264104E-009         1.6896937341215963E-010         0.0000000000000000E+000         2.4964070334138107E-003         3.0303227501376754E-005         7.3725131080320519E-004         6.1085700778776815E-003         5.3914396063391720E-007         1.2391212056220649E-003         3.1226413610869379E-005         5.8953761128539589E-004         6.5262008662233617E-004         3.1308019342532321E-004         6.8532074366862508E-005         3.3344462226271224E-006         1.5845581669102959E-003         7.4729128617507516E+000         1.2651784694905941E+000        -4.4242137927294536E+000         1.1677198184508058E-004         2.2355573847149819E-002         1.6099230922845884E+000         7.1212574467166589E-001         2.7323720681726316E-001         1.9831462596664720E-005         4.1311333159595263E-003         5.5455469196997991E-003         1.2389639691814402E-003         5.8956954509884060E-004         6.5265533682200738E-004         1.5633126604664593E+000         3.0343145722997074E+000        -3.1827989846262298E+001        -1.4772050142077109E+001        -1.6470846964663298E+001        -1.8194814886019749E+001        -9.8999999999999986E+001         6.0402052637431090E+001         0.0000000000000000E+000         1.2268390350787731E+003         7.2346941125003332E+003         5.7160039648137345E-002         1.4839829917243521E+000         0.0000000000000000E+000         8.8240826547480178E-001         1.1925240687032998E-001         7.5838074784363339E+049         0.0000000000000000E+000
  229         6.0000000000000000E+000         6.2446295681770581E+000         6.2445894143676934E+000        -2.6913637082327939E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.0622899795492442E+000        -9.9638183320246820E-001         3.0630856488905227E+000        -3.1787356372378930E+001        -1.3126870531752355E-001         4.2934155530561728E+000         4.5596544553823715E-001         4.6699103584439045E-001         4.2996298686136143E+000        -1.8451205804509334E+000         1.1789839012246714E-004         2.3940287092262079E+002         5.4489719668974668E-001         4.1543288705643500E-002         2.9801256977405715E-004         3.9561604488002039E-001         6.0514091519285603E+002         3.9561604488002039E-001         1.0270982528400385E-001         1.6949747296430970E-009         7.1541304048907839E-001         6.6321192341170176E-005         2.7023566517244058E-001         9.2815267476570726E-009         1.6896937446913799E-010         0.0000000000000000E+000         2.4964070490296102E-003         3.0303227690931374E-005         7.3725131541493990E-004         6.1085701160886758E-003         5.3914403625401631E-007         1.2391213794206702E-003         3.1226417990672682E-005         5.8953769397368679E-004         6.5262017815854751E-004         3.1308023733781599E-004         6.8532083979141661E-005         3.3344466903151098E-006         1.5845583891597407E-003         7.4737755530531071E+000         1.2598842454105745E+000        -4.4399572679019466E+000         1.1615806708350160E-004         2.2221463354717658E-002         1.6320537922294642E+000         7.1200851158936473E-001         2.7335745887022322E-001         1.9985936451615985E-005         4.1517846364734377E-003         5.5223255182867727E-003         1.2389532162770595E-003         5.8956957145427373E-004         6.5265535948616027E-004         1.5647863477298101E+000         3.0490654102332106E+000        -3.1787356372378930E+001        -1.4754687259641289E+001        -1.6448948194239488E+001        -1.8176964417208197E+001        -9.9000000000000000E+001         6.0198852707892378E+001         0.0000000000000000E+000         1.2217858996458365E+003         7.2113000945634503E+003         5.7195969081918992E-002         1.4836867832319423E+000         0.0000000000000000E+000         8.8082355942591362E-001         1.2059474520376653E-001         7.6890654283006548E+049         0.0000000000000000E+000
  230         6.0000000000000000E+000         6.3195416730112308E+000         6.3195002500429220E+000        -2.7899599450710789E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.0800350982221607E+000        -9.9074556396949753E-001         3.0808748375887784E+000        -3.1736811609698719E+001        -1.4550146324873342E-001         4.2963184690052341E+000         4.8405256369513050E-001         4.7005776328272464E-001         4.2986609066350576E+000        -1.8451205120349803E+000         1.1718169233679293E-004         2.3962639861121539E+002         5.4489719668974623E-001         4.2061483201373193E-002         2.9643771092560504E-004         3.9529954259126199E-001         6.0619111499368296E+002         3.9529954259126204E-001         1.0395447000541816E-001         1.6784353969675108E-009         7.1541302099715032E-001         6.6321195031184322E-005         2.7023568240946294E-001         9.1893004276744658E-009         1.6896939251751929E-010         0.0000000000000000E+000         2.4964073156821427E-003         3.0303230927758840E-005         7.3725139416408925E-004         6.1085707685726940E-003         5.3914418378421437E-007         1.2391217184911417E-003         3.1226426535401585E-005         5.8953785529349543E-004         6.5262035674010959E-004         3.1308032300840928E-004         6.8532102732111664E-005         3.3344476027458289E-006         1.5845588227548419E-003         7.4748434395376933E+000         1.2533188855896613E+000        -4.4595085336373623E+000         1.1538886338217499E-004         2.2057170396882757E-002         1.6596031330177414E+000         7.1185660536864026E-001         2.7351310821545705E-001         2.0179589164856460E-005         4.1772836828965192E-003         5.4936225710813386E-003         1.2389397338614695E-003         5.8956961404873272E-004         6.5265539836700305E-004         1.5669258235511938E+000         3.0673546345400542E+000        -3.1736811609698719E+001        -1.4733153092880137E+001        -1.6510010913206756E+001        -1.8236395931849128E+001        -9.8999999999999986E+001         5.9913570915905694E+001         0.0000000000000000E+000         1.2150028675561744E+003         7.1764274011854368E+003         5.7267981355627454E-002         1.4831607308344648E+000         0.0000000000000000E+000         8.7877958479169460E-001         1.2224613357825541E-001         7.8237880361449589E+049         0.0000000000000000E+000
  231         6.0000000000000000E+000         6.3913405697887633E+000         6.3912978978668873E+000        -2.8844381883645570E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.0970405500995288E+000        -9.8534037087583315E-001         3.0979213643797037E+000        -3.1688618049346260E+001        -1.6103944235445194E-001         4.2990980694054626E+000         5.0943048612444297E-001         4.7300128842095218E-001         4.2977237216529609E+000        -1.8451204383096276E+000         1.1649016565283592E-004         2.3983093473802481E+002         5.4489719668974601E-001         4.2557025434081172E-002         2.9492545501643287E-004         3.9498305772809972E-001         6.0719394886164537E+002         3.9498305772809983E-001         1.0514813320045199E-001         1.6537473758963037E-009         7.1541299400707714E-001         6.6321198863163002E-005         2.7023570696076604E-001         9.1019263204542003E-009         1.6896941314180722E-010         0.0000000000000000E+000         2.4964076203919257E-003         3.0303234626552773E-005         7.3725148415249454E-004         6.1085715141806990E-003         5.3914433518093476E-007         1.2391220664480886E-003         3.1226435304073700E-005         5.8953802084122937E-004         6.5262054000199876E-004         3.1308041092428693E-004         6.8532121976565933E-005         3.3344485390898467E-006         1.5845592677137530E-003         7.4758630461448394E+000         1.2470101558785611E+000        -4.4782747969567263E+000         1.1465066708180685E-004         2.1899674023384209E-002         1.6862182724855255E+000         7.1170646603079679E-001         2.7366698714456983E-001         2.0369547224893306E-005         4.2028160581275825E-003         5.4648558898066019E-003         1.2389261678033665E-003         5.8956965253219643E-004         6.5265543257451281E-004         1.5687421807298587E+000         3.0848842221422847E+000        -3.1688618049346260E+001        -1.4712544627715973E+001        -1.6541239265290784E+001        -1.8271992107945128E+001        -9.8999999999999972E+001         5.9639610590358664E+001         0.0000000000000000E+000         1.2084897367181532E+003         7.1429846643139026E+003         5.7336964240570373E-002         1.4827797910605331E+000         0.0000000000000000E+000         8.7682422603833077E-001         1.2383804383243334E-001         7.9527515274901222E+049         0.0000000000000000E+000
  232         6.0000000000000000E+000         6.4830255364884994E+000         6.4829813086118246E+000        -3.0219666257202397E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.1171078805016141E+000        -9.7957036837244726E-001         3.1180190840551600E+000        -3.1631194169224369E+001        -1.7637750413765990E-001         4.3023450748736920E+000         5.3411962500695642E-001         4.7654094268553610E-001         4.2965500505066974E+000        -1.8451203989130549E+000         1.1575895946502951E-004         2.4025062579174192E+002         5.4489719668974490E-001         4.3188122556414354E-002         2.9313728003868409E-004         3.9490155514182440E-001         6.0837984818169161E+002         3.9490155514182446E-001         1.0657795567022550E-001         1.6442193805244315E-009         7.1541300122132756E-001         6.6321198621548507E-005         2.7023569846066420E-001         8.9867865922432026E-009         1.6896942016320588E-010         0.0000000000000000E+000         2.4964077241290419E-003         3.0303235885796421E-005         7.3725151478865655E-004         6.1085717680197061E-003         5.3914444631741038E-007         1.2391223218744195E-003         3.1226441740932504E-005         5.8953814236560338E-004         6.5262067452988293E-004         3.1308047546109311E-004         6.8532136103429552E-005         3.3344492264361367E-006         1.5845595943467542E-003         7.4770493462723522E+000         1.2395796764909477E+000        -4.4998943000644225E+000         1.1401164960058956E-004         2.1722359900381905E-002         1.7204384248417774E+000         7.1152711014875847E-001         2.7385070463670086E-001         2.0596551102506882E-005         4.2325767689780202E-003         5.4312207780274988E-003         1.2389098910756502E-003         5.8956970881236619E-004         6.5265548441576784E-004         1.5712079580995670E+000         3.1054542711238251E+000        -3.1631194169224369E+001        -1.4688366048865682E+001        -1.6525219025085299E+001        -1.8261148668335089E+001        -9.8999999999999972E+001         5.9310711383393389E+001         0.0000000000000000E+000         1.2008608697879231E+003         7.0963166277264245E+003         5.7899936961385165E-002         1.4822440588006964E+000         0.0000000000000000E+000         8.7428443951309665E-001         1.2651309893914142E-001         8.1263368607368488E+049         0.0000000000000000E+000
  233         6.0000000000000000E+000         6.5770317523011110E+000         6.5769858902615788E+000        -3.1649679002511040E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.1375157070436188E+000        -9.7376374539252442E-001         3.1384508862356078E+000        -3.1572948269918733E+001        -1.9098164989458327E-001         4.3056405174043775E+000         5.5735350859021848E-001         4.8015397089516770E-001         4.2953347473753336E+000        -1.8451203494143393E+000         1.1502501801241426E-004         2.4069800686423073E+002         5.4489719668974312E-001         4.3835255671821394E-002         2.9131354699752407E-004         3.9485722857988304E-001         6.0957936481405238E+002         3.9485722857988304E-001         1.0803592435564099E-001         1.6361557110135398E-009         7.1541299807518810E-001         6.6321200446932643E-005         2.7023569999298647E-001         8.8615209965799024E-009         1.6896943146552991E-010         0.0000000000000000E+000         2.4964078911145671E-003         3.0303237912797953E-005         7.3725156410365297E-004         6.1085721766240787E-003         5.3914456824197735E-007         1.2391226020951533E-003         3.1226448802621466E-005         5.8953827568642889E-004         6.5262082211647800E-004         3.1308054626252976E-004         6.8532151601597189E-005         3.3344499805035872E-006         1.5845599526862375E-003         7.4782501634191529E+000         1.2320207742154048E+000        -4.5218076631644015E+000         1.1338765152906874E-004         2.1543176357034632E-002         1.7554797241517526E+000         7.1134064908964090E-001         2.7404166645639116E-001         2.0831217505936277E-005         4.2632698016212382E-003         5.3965063621511968E-003         1.2388928394158787E-003         5.8956976511032576E-004         6.5265553558946062E-004         1.5737442191354016E+000         3.1263515137368789E+000        -3.1572948269918733E+001        -1.4663807514119792E+001        -1.6502335552532948E+001        -1.8242123260129922E+001        -9.8999999999999986E+001         5.8974622073489748E+001         0.0000000000000000E+000         1.1930846907830733E+003         7.0479135460746857E+003         5.8516774133721708E-002         1.4816157234125864E+000         0.0000000000000000E+000         8.7167382507685875E-001         1.2932264176202668E-001         8.3051069136550820E+049         0.0000000000000000E+000
  234         6.0000000000000000E+000         6.6688153169697655E+000         6.6687678103047787E+000        -3.3047527525425544E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.1574455549219289E+000        -9.6808543221084875E-001         3.1584018824978268E+000        -3.1516324177976003E+001        -2.0571319455236783E-001         4.3088556113127563E+000         5.7908681970026377E-001         4.8368870701756506E-001         4.2941339107691192E+000        -1.8451202875516848E+000         1.1430705173530285E-004         2.4113261060619107E+002         5.4489719668974113E-001         4.4466926477899599E-002         2.8952781370977050E-004         3.9481493886150620E-001         6.1074427599490127E+002         3.9481493886150620E-001         1.0946112697993395E-001         1.6234116380832390E-009         7.1541298140029075E-001         6.6321204506988076E-005         2.7023571464345719E-001         8.7349146735865425E-009         1.6896944807172626E-010         0.0000000000000000E+000         2.4964081364661807E-003         3.0303240891066837E-005         7.3725163656211223E-004         6.1085727769859422E-003         5.3914470284040291E-007         1.2391229114443729E-003         3.1226456598361404E-005         5.8953842286573550E-004         6.5262098504445748E-004         3.1308062442365962E-004         6.8532168710773922E-005         3.3344508129551117E-006         1.5845603482745219E-003         7.4794186377802365E+000         1.2246274658685845E+000        -4.5432121136039605E+000         1.1277649612338039E-004         2.1368253533761851E-002         1.7897491402814432E+000         7.1115356436650579E-001         2.7423327041855750E-001         2.1065083072333557E-005         4.2941058155900576E-003         5.3616110957099561E-003         1.2388755307898096E-003         5.8956981758170380E-004         6.5265558222390660E-004         1.5761084088279484E+000         3.1467565003512066E+000        -3.1516324177976003E+001        -1.4639843450056153E+001        -1.6480713710787267E+001        -1.8224973108952558E+001        -9.8999999999999986E+001         5.8645446136360228E+001         0.0000000000000000E+000         1.1854679504007556E+003         7.0005517946145374E+003         5.8982618070115254E-002         1.4809813040200450E+000         0.0000000000000000E+000         8.6912371419463674E-001         1.3206294118816675E-001         8.4794526136002265E+049         0.0000000000000000E+000
  235         6.0000000000000000E+000         6.7628129846959633E+000         6.7627637407763626E+000        -3.4482092812020711E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.1778717869002469E+000        -9.6225811393155447E-001         3.1788374065345941E+000        -3.1458409981665685E+001        -2.1886497217964565E-001         4.3121486172583596E+000         5.9774685971410235E-001         4.8731581111551742E-001         4.2928899062826282E+000        -1.8451201982205623E+000         1.1357319319594112E-004         2.4158089997917943E+002         5.4489719668973702E-001         4.5114675521309079E-002         2.8769421021865456E-004         3.9478155312783741E-001         6.1193077552522152E+002         3.9478155312783741E-001         1.1092337350746292E-001         1.6145788586041370E-009         7.1541293813134144E-001         6.6321214133821410E-005         2.7023575497770780E-001         8.5962302406069269E-009         1.6896947581363375E-010         0.0000000000000000E+000         2.4964085463569210E-003         3.0303245866642723E-005         7.3725175761308595E-004         6.1085737799659841E-003         5.3914487024853310E-007         1.2391232962005404E-003         3.1226466294390472E-005         5.8953860592146168E-004         6.5262118768775199E-004         3.1308072163734209E-004         6.8532189990482616E-005         3.3344518483249725E-006         1.5845608402913843E-003         7.4806140581440559E+000         1.2170563571298492E+000        -4.5651182841997269E+000         1.1215041469607407E-004         2.1189222753961991E-002         1.8246028045631779E+000         7.1095741109574817E-001         2.7443408393968705E-001         2.1306465982889112E-005         4.3258661702955340E-003         5.3256607131540595E-003         1.2388573426774360E-003         5.8956986797230554E-004         6.5265562578637392E-004         1.5785509412269489E+000         3.1676527367126095E+000        -3.1458409981665685E+001        -1.4615315182621215E+001        -1.6464106223418494E+001        -1.8214872473383359E+001        -9.8999999999999986E+001         5.8307302124808722E+001         0.0000000000000000E+000         1.1776416354371895E+003         6.9519394870840079E+003         5.9244377417694546E-002         1.4803563198193910E+000         0.0000000000000000E+000         8.6650854179191306E-001         1.3486588470885652E-001         8.6578608619671069E+049         0.0000000000000000E+000
  236         6.0000000000000000E+000         6.8571854976408693E+000         6.8571344558766096E+000        -3.5924833811367467E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.1983910990780249E+000        -9.5639663430244348E-001         3.1993575642642433E+000        -3.1400417562331263E+001        -2.3107403972897531E-001         4.3154538589417353E+000         6.1388863418220752E-001         4.9096498383765430E-001         4.2916257304684891E+000        -1.8451200883473384E+000         1.1283653359343781E-004         2.4203187650323068E+002         5.4489719668973147E-001         4.5765419179065167E-002         2.8584788310411359E-004         3.9475438375975908E-001         6.1311525825126284E+002         3.9475438375975908E-001         1.1239374073433944E-001         1.6061135132263333E-009         7.1541287427145428E-001         6.6321227959283642E-005         2.7023581522139600E-001         8.4495251050821600E-009         1.6896951201764512E-010         0.0000000000000000E+000         2.4964090812806010E-003         3.0303252359967488E-005         7.3725191558940992E-004         6.1085750888947351E-003         5.3914506134528921E-007         1.2391237354005690E-003         3.1226477362429407E-005         5.8953881487998371E-004         6.5262141900552747E-004         3.1308083260697867E-004         6.8532214281317828E-005         3.3344530302019912E-006         1.5845614019297366E-003         7.4818117378724196E+000         1.2094495848954465E+000        -4.5871075622515756E+000         1.1152088574347668E-004         2.1009558921665152E-002         1.8594811128288513E+000         7.1075532837841349E-001         2.7464092086169478E-001         2.1552000873042527E-005         4.3582517497410232E-003         5.2889892571077544E-003         1.2388385154160620E-003         5.8956991584643793E-004         6.5265566597744304E-004         1.5809634139667237E+000         3.1886328390991032E+000        -3.1400417562331263E+001        -1.4590704017715948E+001        -1.6452060382843818E+001        -1.8210791536590708E+001        -9.9000000000000000E+001         5.7966676983268457E+001         0.0000000000000000E+000         1.1697563431590252E+003         6.9030117494534934E+003         5.9399978816437916E-002         1.4797219625267735E+000         0.0000000000000000E+000         8.6388018379121112E-001         1.3767679827453422E-001         8.8368100902084558E+049         0.0000000000000000E+000
  237         6.0000000000000000E+000         6.9480830806206093E+000         6.9480302535910026E+000        -3.7316189212715683E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.2181570234625640E+000        -9.5074099941465895E-001         3.2191238731680571E+000        -3.1344868594193780E+001        -2.4407065592314384E-001         4.3186340783773227E+000         6.2893292662361000E-001         4.9448750715874923E-001         4.2903926652293718E+000        -1.8451199701836001E+000         1.1212480806478305E-004         2.4246250623992790E+002         5.4489719668972592E-001         4.6391935636441915E-002         2.8406398001826661E-004         3.9472707569878857E-001         6.1424932026602505E+002         3.9472707569878851E-001         1.1381182789096357E-001         1.5915128962998242E-009         7.1541280058883916E-001         6.6321242888778701E-005         2.7023588501302304E-001         8.3042913146177882E-009         1.6896955191953568E-010         0.0000000000000000E+000         2.4964096708439756E-003         3.0303259516548927E-005         7.3725208970219964E-004         6.1085765315237999E-003         5.3914525980134760E-007         1.2391241915145723E-003         3.1226488856708141E-005         5.8953903188568000E-004         6.5262165923155144E-004         3.1308094785015246E-004         6.8532239507614208E-005         3.3344542575941203E-006         1.5845619851972701E-003         7.4829603529169475E+000         1.2021050156838555E+000        -4.6083036920490414E+000         1.1091190709678286E-004         2.0836509758852526E-002         1.8931591430219143E+000         7.1055501193047133E-001         2.7484597619383661E-001         2.1794538031342252E-005         4.3905636861506390E-003         5.2523791096523815E-003         1.2388196057027407E-003         5.8956995923422489E-004         6.5265570102632307E-004         1.5831606012392625E+000         3.2088421283957693E+000        -3.1344868594193780E+001        -1.4567011533617245E+001        -1.6436643767347118E+001        -1.8203739985004525E+001        -9.8999999999999972E+001         5.7637516831354397E+001         0.0000000000000000E+000         1.1621359157474360E+003         6.8557808064599994E+003         5.9117758885644918E-002         1.4791335927133913E+000         0.0000000000000000E+000         8.6134812261225924E-001         1.4038124617772732E-001         9.0089410335615775E+049         0.0000000000000000E+000
  238         6.0000000000000000E+000         7.0433425473666205E+000         7.0432877872713346E+000        -3.8778166622595126E-011         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         3.2388868113899383E+000        -9.4480532640870918E-001         3.2398569142426212E+000        -3.1286545463254818E+001        -2.5433854751919233E-001         4.3219688879215390E+000         6.4705622237746896E-001         4.9818278203400529E-001         4.2890929935399313E+000        -1.8451198122964156E+000         1.1138264012516594E-004         2.4291956156344031E+002         5.4489719668971159E-001         4.7050012351930570E-002         2.8219374458568415E-004         3.9471085632034786E-001         6.1543377724709990E+002         3.9471085632034780E-001         1.1530018483753821E-001         1.5837500559667901E-009         7.1541268881146980E-001         6.6321266272032368E-005         2.7023599158434580E-001         8.1450419543938912E-009         1.6896960747910562E-010         0.0000000000000000E+000         2.4964104920983834E-003         3.0303269485609735E-005         7.3725233223914861E-004         6.1085785410881195E-003         5.3914550772612044E-007         1.2391247613231316E-003         3.1226503216141000E-005         5.8953930298391935E-004         6.5262195933819941E-004         3.1308109181974413E-004         6.8532271022015215E-005         3.3344557909356457E-006         1.5845627138546460E-003         7.4841659543907113E+000         1.1944162992321701E+000        -4.6304935746906910E+000         1.1027471069690686E-004         2.0655237991058971E-002         1.9281504527822957E+000         7.1034054770387001E-001         2.7506537778373158E-001         2.2049264721860486E-005         4.4241747431172235E-003         5.2142939598750467E-003         1.2387994120317430E-003         5.8956999979339225E-004         6.5265573185020634E-004         1.5855719750980581E+000         3.2300336849229154E+000        -3.1286545463254818E+001        -1.4542167032066905E+001        -1.6418134662808733E+001        -1.8190622381672839E+001        -9.9000000000000000E+001         5.7292186143972273E+001         0.0000000000000000E+000         1.1541434254569599E+003         6.8062921914874314E+003         5.8960754990936157E-002         1.4784665614772208E+000         0.0000000000000000E+000         8.5869263414611163E-001         1.4321218636175781E-001         9.1892435760732964E+049         0.0000000000000000E+000
