# MIST version number  = 1.2     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   722   79
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25                              26                              27                              28                              29                              30                              31                              32                              33                              34                              35                              36                              37                              38                              39                              40                              41                              42                              43                              44                              45                              46                              47                              48                              49                              50                              51                              52                              53                              54                              55                              56                              57                              58                              59                              60                              61                              62                              63                              64                              65                              66                              67                              68                              69                              70                              71                              72                              73                              74                              75                              76                              77                              78                              79
 EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                     o_core_mass                           log_L                  log_L_div_Ledd                          log_LH                         log_LHe                          log_LZ                        log_Teff                   log_abs_Lgrav                           log_R                           log_g                      log_surf_z                  surf_avg_omega                  surf_avg_v_rot        surf_num_c12_div_num_o16                 v_wind_Km_per_s             surf_avg_omega_crit   surf_avg_omega_div_omega_crit                 surf_avg_v_crit           surf_avg_v_div_v_crit          surf_avg_Lrad_div_Ledd               v_div_csound_surf                      surface_h1                     surface_he3                     surface_he4                     surface_li7                     surface_be9                     surface_b11                     surface_c12                     surface_c13                     surface_n14                     surface_o16                     surface_f19                    surface_ne20                    surface_na23                    surface_mg24                    surface_si28                     surface_s32                    surface_ca40                    surface_ti48                    surface_fe56                    log_center_T                  log_center_Rho               center_degeneracy                    center_omega                    center_gamma                  mass_conv_core                       center_h1                      center_he4                      center_c12                      center_n14                      center_o16                     center_ne20                     center_mg24                     center_si28                              pp                             cno                        tri_alfa                          burn_c                          burn_n                          burn_o                         c12_c12                        delta_nu                        delta_Pg                          nu_max                 acoustic_cutoff         max_conv_vel_div_csound             max_gradT_div_grada              gradT_excess_alpha                  min_Pgas_div_P              max_L_rad_div_Ledd                       e_thermal                           phase
  377         6.7000000000000002E+000         3.3416179046510216E+001         3.0714528023805087E+001        -7.0226574790151959E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.4286891760055980E+000        -1.7148610544627299E-001         5.4297826422786457E+000        -2.1588785122526801E+001         9.4877787118050727E-001         4.4959725877399981E+000         2.8359548536164172E+000         1.2450765647049153E+000         3.4352236230206410E+000        -1.8456364549310522E+000         8.2992965907533350E-006         9.9561987419450944E+001         4.2052346721157879E-001         4.7478908332185718E+001         2.9630205800434222E-005         2.7956480836592856E-001         3.5592298263098655E+002         2.7956480836592856E-001         6.2627653838038622E-001         2.1201887845058176E-006         7.0071188817294949E-001         3.3013943526206442E-005         2.8498708321024824E-001         2.7610704243835773E-018         4.2763169467779522E-013         0.0000000000000000E+000         1.4619687080563676E-003         1.1083441180181558E-004         3.1523133063139541E-003         4.6354242953146997E-003         3.4286003731396924E-007         1.2372284303051500E-003         6.8047838278017159E-005         5.8954849181080851E-004         6.5262994196526388E-004         3.1308384904579751E-004         6.8532874568383412E-005         3.3344851566418341E-006         1.5845766686960626E-003         7.6536576123769393E+000         6.5218913447438187E-001        -6.8639422379921120E+000         4.7765965496192348E-005         1.5359002383475732E-002         1.2201429811084257E+001         1.4135035998750525E-001         8.4470283711007665E-001         7.5791037129040056E-005         8.8773053000706890E-003         5.8198428750194853E-005         1.1782756463439177E-003         5.8976367174790945E-004         6.5276735703713440E-004         7.5507642462618096E-001         5.4297734286844959E+000        -2.1588785122526801E+001        -1.1873302205814442E+001        -1.2370434024788990E+001        -1.6120794857305171E+001        -9.9000000000000000E+001         9.3687789051234915E+000         0.0000000000000000E+000         1.3230683946110321E+002         4.9823075874754790E+002         4.4562192019740243E-001         1.0275235231485602E+000         9.5606660595579984E-001         2.9485733377313128E-001         7.0240320238810416E-001         2.2397199044924552E+051         0.0000000000000000E+000
  378         6.7000000000000002E+000         3.3721931014172796E+001         3.0924720815616844E+001        -7.1275791305111578E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.4398573492480802E+000        -1.6276319554819485E-001         5.4409448118650161E+000        -2.1463885776990075E+001         9.6273348527722291E-001         4.4923744243598698E+000         2.8447940610367675E+000         1.2578569780864135E+000         3.4126729506229685E+000        -1.8456542550463344E+000         7.7592676417056405E-006         9.5937391733526340E+001         4.2072092821402252E-001         4.6226448281989278E+001         2.8342428524485340E-005         2.7345959138942999E-001         3.5071525791268084E+002         2.7345959138942999E-001         6.2891634563696674E-001         2.0747313923587339E-006         7.0069593728441426E-001         3.2947693036237544E-005         2.8500368516037894E-001         2.7463634778621186E-018         4.1011390803241745E-013         0.0000000000000000E+000         1.4603782805187636E-003         1.1026605319784896E-004         3.1611354991745080E-003         4.6281950883734933E-003         3.4173727822151496E-007         1.2372182023573188E-003         6.8246249569508611E-005         5.8954868445905504E-004         6.5263014064748906E-004         3.1308393189355172E-004         6.8532892703444112E-005         3.3344860390080043E-006         1.5845770880042243E-003         7.6559948012326231E+000         6.5548659599847636E-001        -6.8715611566146881E+000         4.7753099727279266E-005         1.5537808830422731E-002         1.2271547420286538E+001         1.3337118283930041E-001         8.5268195247458312E-001         7.6304941166887067E-005         8.8768725168317537E-003         5.7795782461057987E-005         1.1771276802821822E-003         5.8977020635469363E-004         6.5277087619370385E-004         7.1683076657129219E-001         5.4409365987457114E+000        -2.1463885776990075E+001        -1.1856238515149009E+001        -1.2267611078328461E+001        -1.6017097700710913E+001        -9.8999999999999986E+001         9.0163590041832808E+000         0.0000000000000000E+000         1.2610299288588386E+002         4.7532956257910081E+002         4.4162178589928142E-001         1.0257170368526070E+000         9.6078416318067938E-001         2.9462955556591364E-001         7.0322640903708233E-001         2.2932540848851983E+051         0.0000000000000000E+000
  379         6.7000000000000002E+000         3.4043019744813954E+001         3.1142707743893194E+001        -7.2265563924486896E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.4515078710777001E+000        -1.5339820228247719E-001         5.4525876377088318E+000        -2.1332112072484080E+001         9.7780504692034009E-001         4.4885127118498893E+000         2.8534880531261515E+000         1.2714056640211864E+000         3.3886828357933081E+000        -1.8456809500049938E+000         7.2224026781404765E-006         9.2191238039228011E+001         4.2101940174972208E-001         4.4842880729026419E+001         2.7065705126252485E-005         2.6672445322906208E-001         3.4559509574828030E+002         2.6672445322906213E-001         6.3095170613580254E-001         2.0321874662509905E-006         7.0062374793614957E-001         3.2875161438402915E-005         2.8507682386166205E-001         2.7313473291495434E-018         3.9207759002746021E-013         0.0000000000000000E+000         1.4579892858609311E-003         1.0943825695555908E-004         3.1743103786191699E-003         4.6173837631766582E-003         3.4032903522224199E-007         1.2372010241061880E-003         6.8503495735008576E-005         5.8954889919764480E-004         6.5263035522844938E-004         3.1308401796258713E-004         6.8532911543630725E-005         3.3344869556822717E-006         1.5845775236158967E-003         7.6584773393101848E+000         6.5905420180513685E-001        -6.8792281896597443E+000         4.7728201402287616E-005         1.5725874700839020E-002         1.2350066958057713E+001         1.2529294545171699E-001         8.6076013322435785E-001         7.6853074498086076E-005         8.8764037490502920E-003         5.7374161335608010E-005         1.1759456072775220E-003         5.8977719325775690E-004         6.5277459301845829E-004         6.7597154126321179E-001         5.4525803683726197E+000        -2.1332112072484080E+001        -1.1838338023741024E+001        -1.2158275038138248E+001        -1.5906775855365282E+001        -9.8999999999999986E+001         8.6573588696922794E+000         0.0000000000000000E+000         1.1984235952136638E+002         4.5219915908909257E+002         4.3920584719127514E-001         1.0242463491368081E+000         9.6469604936621911E-001         2.9435257718143659E-001         7.0432193995758297E-001         2.3508077216042224E+051         0.0000000000000000E+000
  380         6.7000000000000002E+000         3.4660796224210806E+001         3.1537487725679920E+001        -7.4824576071038225E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.4731052064815415E+000        -1.3559687010993463E-001         5.4741460163694278E+000        -2.1142837980142893E+001         1.0051992349885013E+000         4.4822035268361180E+000         2.8592500799072411E+000         1.2948227017506488E+000         3.3472401629333777E+000        -1.8458295021810285E+000         6.3194988181674008E-006         8.4578059368411672E+001         4.2230806011352989E-001         4.2808897742281054E+001         2.5113904776483171E-005         2.5003152954993879E-001         3.3763822210535744E+002         2.5003152954993885E-001         6.3301965365487534E-001         1.9667776635317388E-006         6.9974817942101697E-001         3.2649435030225207E-005         2.8595749552084121E-001         2.7040401329111627E-018         3.5413477341879110E-013         0.0000000000000000E+000         1.4423519526274994E-003         1.0511035152973170E-004         3.2524412449480124E-003         4.5544384880494074E-003         3.3455304429911965E-007         1.2370834962729677E-003         6.9648991873221789E-005         5.8954942906827817E-004         6.5263079520525773E-004         3.1308414791037518E-004         6.8532939988708101E-005         3.3344883396850542E-006         1.5845781813061911E-003         7.6621286109956834E+000         6.6243057845034548E-001        -6.8933333011645033E+000         4.7266899203265414E-005         1.5940156966211518E-002         1.2627983696391507E+001         1.1523629683866060E-001         8.7081672635591656E-001         7.7665514887230206E-005         8.8756954798022963E-003         5.6760755829318545E-005         1.1743164051378969E-003         5.8978777581752929E-004         6.5278003601759260E-004         6.1844193415847837E-001         5.4741399090791516E+000        -2.1142837980142893E+001        -1.1807599735842796E+001        -1.2000634748225458E+001        -1.5747489339204694E+001        -9.9000000000000000E+001         8.0893713064555612E+000         0.0000000000000000E+000         1.1003976880786249E+002         4.1562058228288902E+002         4.3409918740972153E-001         1.0224665189655375E+000         9.6905799119490887E-001         2.9420505151449833E-001         7.0589162238061687E-001         2.4667399942398543E+051         0.0000000000000000E+000
  381         6.7000000000000002E+000         3.5216660349407221E+001         3.1891238110717687E+001        -7.6535447298135938E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.4927499526384231E+000        -1.1884106625090853E-001         5.4937739419444478E+000        -2.0960733077130115E+001         1.0310438254890240E+000         4.4758083468945307E+000         2.8717639803965644E+000         1.3174354347122650E+000         3.3068530827662261E+000        -1.8459633256514836E+000         5.5218542083928407E-006         7.7723906891804916E+001         4.2352541618273820E-001         4.0579335862731078E+001         2.3321476669609182E-005         2.3492563038155034E-001         3.3011289603670798E+002         2.3492563038155034E-001         6.3462551652557275E-001         1.9230794438786064E-006         6.9897021685220795E-001         3.2456205885294967E-005         2.8674004508908929E-001         2.6805994956542975E-018         3.2117946718058922E-013         0.0000000000000000E+000         1.4286287334236601E-003         1.0117271783248387E-004         3.3220367950680110E-003         4.4981968149184993E-003         3.2939672777307110E-007         1.2369787470988651E-003         7.0671503418665249E-005         5.8954990964275422E-004         6.5263119647215049E-004         3.1308426791111407E-004         6.8532966256414169E-005         3.3344896177472609E-006         1.5845787886525917E-003         7.6656564726711629E+000         6.6626347133394859E-001        -6.9053659966080687E+000         4.6891151438423768E-005         1.6153040967244826E-002         1.2877644362083331E+001         1.0594025435629439E-001         8.8011272662693840E-001         7.8454238618235459E-005         8.8749935005279570E-003         5.6181915717216223E-005         1.1727998584562024E-003         5.8979804057849238E-004         6.5278523299411154E-004         5.5989613596986243E-001         5.4937688316630044E+000        -2.0960733077130115E+001        -1.1779114276116886E+001        -1.1847532183653932E+001        -1.5592764490250836E+001        -9.8999999999999986E+001         7.5625330848716015E+000         1.3295216955672481E+005         1.0106289179244446E+002         3.8212091295188822E+002         4.3012559397024724E-001         1.0209086695976390E+000         9.7285836482928612E-001         2.9410418813310424E-001         7.0697280087078784E-001         2.5730600580081965E+051         0.0000000000000000E+000
  382         6.7000000000000002E+000         3.5738324632192850E+001         3.2222094184214967E+001        -7.7632622149976619E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.5112945476597632E+000        -1.0253163361687731E-001         5.5122789188985744E+000        -2.0778058733089850E+001         1.0562742313550317E+000         4.4692607800034247E+000         2.8737783841462949E+000         1.3398028660051446E+000         3.2666499385057421E+000        -1.8460890332189666E+000         4.7967154634240485E-006         7.1350301513874456E+001         4.2471844227861699E-001         3.8230955297411086E+001         2.1635489665910249E-005         2.2077332840326089E-001         3.2281323673136967E+002         2.2077332840326089E-001         6.3594139138832351E-001         1.8597126203309440E-006         6.9824912142188467E-001         3.2283495123003858E-005         2.8746544048149897E-001         2.6596794335027876E-018         2.9125842787309131E-013         0.0000000000000000E+000         1.4160551989422566E-003         9.7439980953817768E-005         3.3867232493552421E-003         4.4457698021836065E-003         3.2459379272155763E-007         1.2368813552204770E-003         7.1623836796028345E-005         5.8955036388025090E-004         6.5263157769737234E-004         3.1308438321041575E-004         6.8532991494993625E-005         3.3344908457370387E-006         1.5845793722041343E-003         7.6692119451501082E+000         6.7062252465844130E-001        -6.9160544399619557E+000         4.6577968411216369E-005         1.6371927801596551E-002         1.3104594057222812E+001         9.6990393908701067E-002         8.8906255568197834E-001         7.9252988996435968E-005         8.8742693004962188E-003         5.5611121139545545E-005         1.1713290589697792E-003         5.8980843053791959E-004         6.5279040280717411E-004         4.9903531695990000E-001         5.5122746821034925E+000        -2.0778058733089850E+001        -1.1751692040937620E+001        -1.1692379413942529E+001        -1.5436017863372356E+001        -9.8999999999999986E+001         7.0630468981282251E+000         1.0728421291295945E+005         9.2662270395977259E+001         3.5066479448960388E+002         4.2827251833975621E-001         1.0195092940635693E+000         9.7624818597592899E-001         2.9397445992983356E-001         7.0809042506284059E-001         2.6751682004346004E+051         0.0000000000000000E+000
  383         6.7000000000000002E+000         3.6145051550472424E+001         3.2478963076856928E+001        -7.8248649923449892E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.5245851029414821E+000        -9.0422717508870737E-002         5.5255408770036860E+000        -2.0620330537818969E+001         1.0759068108383762E+000         4.4639327382492242E+000         2.8746748262007693E+000         1.3571042271544054E+000         3.2354254504506099E+000        -1.8461704849232150E+000         4.3219718116156310E-006         6.7113173964270473E+001         4.2509436963683217E-001         3.6315948105243905E+001         2.0419862189355354E-005         2.1142839908019523E-001         3.1740373204620164E+002         2.1142839908019523E-001         6.3653300586460637E-001         1.8034544084466813E-006         6.9774664812066456E-001         3.2117200658312385E-005         2.8797075327879351E-001         2.6424467182178158E-018         2.7157710304136593E-013         0.0000000000000000E+000         1.4056721241969272E-003         9.5107303878476116E-005         3.4337473932562214E-003         4.4088473990644104E-003         3.2111487899775299E-007         1.2368114428201284E-003         7.2315633054723322E-005         5.8955073857898453E-004         6.5263190383915422E-004         3.1308448880106206E-004         6.8533014608385589E-005         3.3344919703252648E-006         1.5845799066183514E-003         7.6722816000802245E+000         6.7542682130356724E-001        -6.9228941794876846E+000         4.6484154174357028E-005         1.6581896122647845E-002         1.3247278413178485E+001         8.9347280523671149E-002         8.9670564898026750E-001         7.9946883851043850E-005         8.8736249061953550E-003         5.5133996336813368E-005         1.1701018412331060E-003         5.8981755260367004E-004         6.5279485666768443E-004         4.4414228488349622E-001         5.5255372736034403E+000        -2.0620330537818969E+001        -1.1730735160936637E+001        -1.1556450727538543E+001        -1.5298803668210642E+001        -9.8999999999999986E+001         6.6966966314943326E+000         9.8430463621078088E+004         8.6613981914374520E+001         3.2811264707007791E+002         4.2463379035214488E-001         1.0186789177013571E+000         9.7828358182320674E-001         2.9394441248064096E-001         7.0854022241329795E-001         2.7596699970729821E+051         0.0000000000000000E+000
  384         6.7000000000000002E+000         3.6441013688589450E+001         3.2664844257338288E+001        -7.8604713210131822E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.5326848954065309E+000        -8.2672900121266421E-002         5.5336198741186173E+000        -2.0489734481285662E+001         1.0897325126610282E+000         4.4600365703124840E+000         2.8733634757146724E+000         1.3689464592604115E+000         3.2139997698591949E+000        -1.8462080966832031E+000         4.0821496292131353E-006         6.4968896011964461E+001         4.2460638743459411E-001         3.4919654485921399E+001         1.9662858034020570E-005         2.0689443713856981E-001         3.1392972818260972E+002         2.0689443713856975E-001         6.3653178690441514E-001         1.7571482750307233E-006         6.9745126502869348E-001         3.1948774231646818E-005         2.8826753757696999E-001         2.6279996982907677E-018         2.6146631958734441E-013         0.0000000000000000E+000         1.3971350402732935E-003         9.4189040039853868E-005         3.4639904367937831E-003         4.3868661069078304E-003         3.1890373267600505E-007         1.2367676187541319E-003         7.2758410903670082E-005         5.8955104033343907E-004         6.5263218042141261E-004         3.1308458638398785E-004         6.8533035968918412E-005         3.3344930096276603E-006         1.5845804005039940E-003         7.6748199928457916E+000         6.8052678604984218E-001        -6.9260296982610043E+000         4.6603257592984609E-005         1.6779019850267373E-002         1.3310927347991953E+001         8.3021723355682045E-002         9.0303119481034655E-001         8.0524117245281860E-005         8.8730743724051188E-003         5.4755155884936239E-005         1.1691250592216695E-003         5.8982524039534901E-004         6.5279852974976544E-004         3.9740400882838367E-001         5.5336166934510596E+000        -2.0489734481285662E+001        -1.1716296128820529E+001        -1.1442107087648202E+001        -1.5183483501500453E+001        -9.8999999999999986E+001         6.4622433122413430E+000         8.9670140617467187E+004         8.2839935808760529E+001         3.1423785289169308E+002         4.2388647637860921E-001         1.0184414370272681E+000         9.7898232281361275E-001         2.9392033752057789E-001         7.0897755053974876E-001         2.8266581906999556E+051         0.0000000000000000E+000
  385         6.7000000000000002E+000         3.6726541832887442E+001         3.2843793655141731E+001        -7.8720038045081514E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.5405413437131674E+000        -7.5118723402868001E-002         5.5414505518360118E+000        -2.0355092383872574E+001         1.1036013801608404E+000         4.4560958712671930E+000         2.8693145273877509E+000         1.3807560815043123E+000         3.1925587052652826E+000        -1.8462445491593400E+000         3.8646172744116851E-006         6.3040437491145262E+001         4.2414346521820678E-001         3.3505573424284940E+001         1.8935822288578243E-005         2.0292417383305172E-001         3.1050716170306333E+002         2.0292417383305172E-001         6.3646276993738615E-001         1.7138864152339553E-006         6.9716526803602075E-001         3.1787704064619308E-005         2.8855489039977511E-001         2.6144133767248694E-018         2.5194736874838840E-013         0.0000000000000000E+000         1.3889310152730258E-003         9.3291930017262608E-005         3.4931489985302114E-003         4.3656515907750095E-003         3.1677249232538631E-007         1.2367252029026974E-003         7.3185432517458357E-005         5.8955133287520787E-004         6.5263244862241005E-004         3.1308468105537262E-004         6.8533056692125877E-005         3.3344940179208292E-006         1.5845808796537784E-003         7.6774506699375982E+000         6.8602329096956882E-001        -6.9284816015084143E+000         4.6754162159072553E-005         1.6980277289957383E-002         1.3369914308033893E+001         7.6833073125522164E-002         9.0921984175529613E-001         8.1124776741540463E-005         8.8724924017110126E-003         5.4371261284670784E-005         1.1681614889261609E-003         5.8983315749058590E-004         6.5280222862010881E-004         3.4871414609721652E-001         5.5414477557237793E+000        -2.0355092383872574E+001        -1.1701865392093964E+001        -1.1323274425906428E+001        -1.5063664370747125E+001        -9.8999999999999986E+001         6.2360550949227651E+000         7.6733901839518585E+004         7.9231393494243250E+001         3.0090679562997099E+002         4.2302969954963604E-001         1.0181881706706235E+000         9.7966662521672310E-001         2.9389970562318329E-001         7.0915841255250722E-001         2.8928860967178430E+051         0.0000000000000000E+000
  386         6.7000000000000002E+000         3.7003644056670169E+001         3.3017172966773387E+001        -7.8600748801866758E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.5481811492967594E+000        -6.7694511406049873E-002         5.5490627886536599E+000        -2.0214864219962472E+001         1.1175965047379197E+000         4.4521163801841990E+000         2.8638730927375078E+000         1.3925349664620945E+000         3.1711146046930923E+000        -1.8462800682780716E+000         3.6567156059838777E-006         6.1137447077643792E+001         4.2370203369579595E-001         3.2081771080177276E+001         1.8236527818002243E-005         1.9892899366488229E-001         3.0711743323401424E+002         1.9892899366488229E-001         6.3637985977471501E-001         1.6752888024717034E-006         6.9688691157941396E-001         3.1632837672682343E-005         2.8883456587061818E-001         2.6015867374412312E-018         2.4292805825859354E-013         0.0000000000000000E+000         1.3810031721999036E-003         9.2410545930043865E-005         3.5214176627176813E-003         4.3450644240754909E-003         3.1470679528425553E-007         1.2366839302065181E-003         7.3599543371786515E-005         5.8955161772584097E-004         6.5263270978187227E-004         3.1308477324541885E-004         6.8533076872177666E-005         3.3344949997866117E-006         1.5845813462450360E-003         7.6802051216470186E+000         6.9199893771631871E-001        -6.9302001300824205E+000         4.6941295013353451E-005         1.7186977423283366E-002         1.3424849066721348E+001         7.0742864408027781E-002         9.1531005607096272E-001         8.1756443773792461E-005         8.8718705642183374E-003         5.3978700719648203E-005         1.1672050723430592E-003         5.8984138513860603E-004         6.5280597802760076E-004         2.9754387053308401E-001         5.5490603437385593E+000        -2.0214864219962472E+001        -1.1687325202457345E+001        -1.1198557305848514E+001        -1.4937930522968177E+001        -9.8999999999999986E+001         6.0179700145792676E+000         6.7223602726694822E+004         7.5782884439827654E+001         2.8810369685777636E+002         4.2203747882350573E-001         1.0179428201518774E+000         9.8030521775950963E-001         2.9383045165494359E-001         7.0936518511279933E-001         2.9589114715654290E+051         0.0000000000000000E+000
  387         6.7000000000000002E+000         3.7273255175328323E+001         3.3185640720804258E+001        -7.8272281570841876E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.5556448079050780E+000        -6.0268109808605051E-002         5.5564927056717082E+000        -2.0067627717779796E+001         1.1318095957005885E+000         4.4481027173614285E+000         2.8548113941852327E+000         1.4042941214117965E+000         3.1496531520597260E+000        -1.8463147572208185E+000         3.4619952913422649E-006         5.9328178046710136E+001         4.2327990570069329E-001         3.0662783249282107E+001         1.7563257397526661E-005         1.9513698982068983E-001         3.0375909168419054E+002         1.9513698982068983E-001         6.3628246693855306E-001         1.6271906527085992E-006         6.9661536842602323E-001         3.1483526751018973E-005         2.8910739525454060E-001         2.5894483594107607E-018         2.3435275890479143E-013         0.0000000000000000E+000         1.3733220807671139E-003         9.1542983187783384E-005         3.5488923205498203E-003         4.3250368073512327E-003         3.1269956021500034E-007         1.2366436742463661E-003         7.4002139225703693E-005         5.8955189482961167E-004         6.5263296367712106E-004         3.1308486274884398E-004         6.8533096464138329E-005         3.3344959530386658E-006         1.5845817992387991E-003         7.6831134294019776E+000         6.9853325495388008E-001        -6.9311176493077973E+000         4.7171008699756206E-005         1.7399641003530444E-002         1.3475998922966678E+001         6.4736057350729515E-002         9.2131687880867463E-001         8.2426440321464877E-005         8.8711999789298536E-003         5.3574881410325740E-005         1.1662531726028776E-003         5.8984999485460162E-004         6.5280979465440518E-004         2.4362139207837896E-001         5.5564905807306504E+000        -2.0067627717779796E+001        -1.1672550099334405E+001        -1.1066617407745387E+001        -1.4804925408682880E+001        -9.8999999999999986E+001         5.8075132976425810E+000         6.0066970658039332E+004         7.2484170276626188E+001         2.7579249228391575E+002         4.2092067350876317E-001         1.0176485072400658E+000         9.8096825781570141E-001         2.9379813530080356E-001         7.0963852309798503E-001         3.0251189008965772E+051         0.0000000000000000E+000
  388         6.7000000000000002E+000         3.7534244057895656E+001         3.3348557547857602E+001        -7.7747472753799232E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.5629318020129332E+000        -5.3042715347784673E-002         5.5637389889165636E+000        -1.9912787034039074E+001         1.1462588949324637E+000         4.4440561783993555E+000         2.8413018396836507E+000         1.4160306963898679E+000         3.1281719020317516E+000        -1.8463484587993630E+000         3.2802470705725267E-006         5.7620710349646423E+001         4.2287792305500771E-001         2.9257816104810658E+001         1.6914405920273086E-005         1.9159142314867167E-001         3.0041703292136611E+002         1.9159142314867167E-001         6.3620331406280928E-001         1.5759274473317127E-006         6.9635181516136357E-001         3.1340212485190828E-005         2.8937219637489042E-001         2.5780083853429553E-018         2.2623176310259812E-013         0.0000000000000000E+000         1.3659153834186082E-003         9.0694098115844574E-005         3.5754638229579336E-003         4.3056504097905811E-003         3.1075872168723799E-007         1.2366046102130616E-003         7.4391608215192443E-005         5.8955216326659569E-004         6.5263320952171108E-004         3.1308494933094289E-004         6.8533115416631699E-005         3.3344968751772711E-006         1.5845822374471747E-003         7.6861899990377172E+000         7.0567482664907710E-001        -6.9311417031506011E+000         4.7448309255411349E-005         1.7617124308163670E-002         1.3524103226091244E+001         5.8844312385124602E-002         9.2720865109951967E-001         8.3138633674889460E-005         8.8704745697823616E-003         5.3159958908548686E-005         1.1653104729176774E-003         5.8985899903334560E-004         6.5281366183876774E-004         1.8703486031727828E-001         5.5637371527632702E+000        -1.9912787034039074E+001        -1.1657482796774495E+001        -1.0926793011639464E+001        -1.4663990312510148E+001        -9.8999999999999986E+001         5.6044132277623042E+000         5.2675158863058561E+004         6.9328202206836835E+001         2.6395588850432244E+002         4.1970043450612116E-001         1.0173543401114349E+000         9.8159824998228074E-001         2.9371302519300840E-001         7.0985405666260137E-001         3.0914350784985563E+051         0.0000000000000000E+000
  389         6.7000000000000002E+000         3.7790964409943228E+001         3.3508688351103906E+001        -7.7067676655391792E-007         0.0000000000000000E+000         0.0000000000000000E+000         0.0000000000000000E+000         5.5701443165441553E+000        -4.5612502697386571E-002         5.5709023663876946E+000        -1.9746037035264251E+001         1.1612287264501535E+000         4.4399879133934288E+000         2.8220273868485961E+000         1.4277734836673344E+000         3.1066468215849286E+000        -1.8463817278257082E+000         3.1093358226959576E-006         5.5988971462487250E+001         4.2248869061087996E-001         2.7879347880199788E+001         1.6290111008881884E-005         1.8818934811165494E-001         2.9713103340745056E+002         1.8818934811165494E-001         6.3604723236967842E-001         1.5262739742522758E-006         6.9609184728973439E-001         3.1200359024942892E-005         2.8963339444766012E-001         2.5670446980390954E-018         2.1841150232066547E-013         0.0000000000000000E+000         1.3586557745266952E-003         8.9850579449737570E-005         3.6015817512999823E-003         4.2865786417018402E-003         3.0885142706936724E-007         1.2365660927594539E-003         7.4774531755506503E-005         5.8955243057780163E-004         6.5263345480909231E-004         3.1308503606534098E-004         6.8533134402462849E-005         3.3344977989379296E-006         1.5845826764263678E-003         7.6895238529244123E+000         7.1365701949474447E-001        -6.9301427887215574E+000         4.7787075208818524E-005         1.7843129489160690E-002         1.3569662225880412E+001         5.2972130335703693E-002         9.3308087474131440E-001         8.3914386740138120E-005         8.8696699336718223E-003         5.2724479383787805E-005         1.1643611691059476E-003         5.8986863088250087E-004         6.5281765009866282E-004         1.2668846361030872E-001         5.5709007931316972E+000        -1.9746037035264251E+001        -1.1641757158269900E+001        -1.0775083389891211E+001        -1.4511079145160929E+001        -9.8999999999999986E+001         5.4081518436963609E+000         5.0456647317032912E+004         6.6304627576111557E+001         2.5255690751981589E+002         4.1918346220736824E-001         1.0169477431893781E+000         9.8232478968138048E-001         2.9375022039607029E-001         7.1000462033762757E-001         3.1593141722219892E+051         0.0000000000000000E+000
